file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes
1081,/2021-09-22,PXL_20210922_091855360.jpg,1677284,40.410681,-3.680617,4032,3024,2021:09:22 11:18:55,0231,Google,Pixel 5a,1, ,dup,2,
1082,/2021-09-22,PXL_20210922_091902666.jpg,1961910,40.410678,-3.680608,4032,3024,2021:09:22 11:19:02,0231,Google,Pixel 5a,1, ,dup,2,
1083,/2021-09-22,PXL_20210922_091954617.jpg,1723965,40.410711,-3.6806,4032,3024,2021:09:22 11:19:54,0231,Google,Pixel 5a,6, ,bad,1,
1084,/2021-09-22,PXL_20210922_091958742.jpg,1702423,40.410711,-3.6806,4032,3024,2021:09:22 11:19:58,0231,Google,Pixel 5a,6, ,dup,2,
1085,/2021-09-22,PXL_20210922_092001287.jpg,1702496,40.410711,-3.680606,4032,3024,2021:09:22 11:20:01,0231,Google,Pixel 5a,6, ,dup,2,
1086,/2021-09-22,PXL_20210922_092007933.jpg,2049273,40.410711,-3.680606,4032,3024,2021:09:22 11:20:07,0231,Google,Pixel 5a,6, ,bad,1,
1087,/2021-09-22,PXL_20210922_092054977.jpg,1777995,40.410683,-3.680556,4032,3024,2021:09:22 11:20:54,0231,Google,Pixel 5a,6, ,dup,2,
1088,/2021-09-22,PXL_20210922_092104033.jpg,1973249,40.410683,-3.680553,4032,3024,2021:09:22 11:21:04,0231,Google,Pixel 5a,1, ,dup,2,
1089,/2021-09-22,PXL_20210922_092116979.jpg,1544875,40.410681,-3.680547,4032,3024,2021:09:22 11:21:16,0231,Google,Pixel 5a,1, ,dup,2,
1090,/2021-09-22,PXL_20210922_092311960.jpg,1755067,40.410628,-3.680536,4032,3024,2021:09:22 11:23:11,0231,Google,Pixel 5a,6, ,ok,3,
1091,/2021-09-22,PXL_20210922_092439542.jpg,2697790,40.410656,-3.680522,3264,2448,2021:09:22 11:24:39,0231,Google,Pixel 5a,8, ,ok,3,
1092,/2021-09-22,PXL_20210922_092810121.jpg,2438680,40.410628,-3.680442,4032,3024,2021:09:22 11:28:10,0231,Google,Pixel 5a,6, ,ok,3,
1093,/2021-09-22,PXL_20210922_092904602.jpg,2229509,40.410575,-3.68045,4032,3024,2021:09:22 11:29:04,0231,Google,Pixel 5a,6, ,ok,3,
1094,/2021-09-22,PXL_20210922_092909364.jpg,2118420,40.410572,-3.68045,4032,3024,2021:09:22 11:29:09,0231,Google,Pixel 5a,6, ,ok,3,
1095,/2021-09-22,PXL_20210922_092920646.jpg,5006969,40.410583,-3.680439,4032,3024,2021:09:22 11:29:20,0231,Google,Pixel 5a,1, ,ok,3,
1096,/2021-09-22,PXL_20210922_092958795.PANO.jpg,9504045,40.410583,-3.680439,9688,1617,2021:09:22 11:30:14,0,Google,Pixel 5a,0, ,good,4,
1097,/2021-09-22,PXL_20210922_093033063.jpg,2853598,40.410556,-3.680481,4032,3024,2021:09:22 11:30:33,0231,Google,Pixel 5a,6, ,ok,3,
1098,/2021-09-22,PXL_20210922_093049393.jpg,2233381,40.410553,-3.680494,4032,3024,2021:09:22 11:30:49,0231,Google,Pixel 5a,6, ,best,5,
1099,/2021-09-22,PXL_20210922_093100261.jpg,2519707,40.410547,-3.680511,4032,3024,2021:09:22 11:31:00,0231,Google,Pixel 5a,6, ,ok,3,
1100,/2021-09-22,PXL_20210922_093125227.jpg,3347620,40.410539,-3.680497,4032,3024,2021:09:22 11:31:25,0231,Google,Pixel 5a,6, ,dup,2,
1101,/2021-09-22,PXL_20210922_093219960.jpg,3122829,40.410536,-3.680497,4032,3024,2021:09:22 11:32:19,0231,Google,Pixel 5a,6, ,dup,2,
1102,/2021-09-22,PXL_20210922_093253857.jpg,4845016,40.410489,-3.680397,4032,3024,2021:09:22 11:32:53,0231,Google,Pixel 5a,1, ,dup,2,
1103,/2021-09-22,PXL_20210922_093302136.jpg,5606671,40.410489,-3.680389,4032,3024,2021:09:22 11:33:02,0231,Google,Pixel 5a,1, ,dup,2,
1104,/2021-09-22,PXL_20210922_093322101.jpg,3304175,40.410494,-3.680375,4032,3024,2021:09:22 11:33:22,0231,Google,Pixel 5a,6, ,dup,2,
1105,/2021-09-22,PXL_20210922_093412203.jpg,3553543,40.410458,-3.680481,4032,3024,2021:09:22 11:34:12,0231,Google,Pixel 5a,1, ,dup,2,
1106,/2021-09-22,PXL_20210922_093450976.jpg,3133974,40.410381,-3.6805,4032,3024,2021:09:22 11:34:50,0231,Google,Pixel 5a,1, ,dup,2,
1107,/2021-09-22,PXL_20210922_093602633.jpg,3949360,40.410375,-3.680147,4032,3024,2021:09:22 11:36:02,0231,Google,Pixel 5a,6, ,best,5,
1108,/2021-09-22,PXL_20210922_093614174.jpg,5441687,40.410381,-3.680153,4032,3024,2021:09:22 11:36:14,0231,Google,Pixel 5a,1, ,dup,2,
1109,/2021-09-22,PXL_20210922_093625348.jpg,5269382,40.410386,-3.680156,4032,3024,2021:09:22 11:36:25,0231,Google,Pixel 5a,1, ,dup,2,
1110,/2021-09-22,PXL_20210922_093706090.jpg,2878046,40.410481,-3.680208,3264,2448,2021:09:22 11:37:06,0231,Google,Pixel 5a,8, ,dup,2,
1111,/2021-09-22,PXL_20210922_093719261.jpg,2894028,40.410481,-3.680217,3264,2448,2021:09:22 11:37:19,0231,Google,Pixel 5a,1, ,good,4,
1112,/2021-09-22,PXL_20210922_093912672.jpg,3693326,40.410522,-3.680133,4032,3024,2021:09:22 11:39:12,0231,Google,Pixel 5a,6, ,ok,3,
1113,/2021-09-22,PXL_20210922_094006669.jpg,3017690,40.410594,-3.680011,4032,3024,2021:09:22 11:40:06,0231,Google,Pixel 5a,6, ,dup,2,
1114,/2021-09-22,PXL_20210922_094032503.jpg,4654393,40.410606,-3.679975,4032,3024,2021:09:22 11:40:32,0231,Google,Pixel 5a,6, ,dup,2,
1115,/2021-09-22,PXL_20210922_094046381.jpg,5388242,40.410592,-3.679975,4032,3024,2021:09:22 11:40:46,0231,Google,Pixel 5a,1, ,dup,2,
1116,/2021-09-22,PXL_20210922_094206731.jpg,1740250,40.410719,-3.680033,4032,3024,2021:09:22 11:42:06,0231,Google,Pixel 5a,6, ,dup,2,
1117,/2021-09-22,PXL_20210922_094215918.jpg,3469347,40.410722,-3.680033,4032,3024,2021:09:22 11:42:15,0231,Google,Pixel 5a,6, ,dup,2,
1118,/2021-09-22,PXL_20210922_094302291.jpg,2590597,40.410736,-3.679978,4032,3024,2021:09:22 11:43:02,0231,Google,Pixel 5a,6, ,dup,2,
1119,/2021-09-22,PXL_20210922_094304471.jpg,2721412,40.410739,-3.679972,4032,3024,2021:09:22 11:43:04,0231,Google,Pixel 5a,6, ,dup,2,
1120,/2021-09-22,PXL_20210922_094325905.PORTRAIT.jpg,5247048,40.410783,-3.679978,4032,3024,2021:09:22 11:43:25,0231,Google,Pixel 5a,6, ,dup,2,
1121,/2021-09-22,PXL_20210922_094442967.jpg,2591289,40.410778,-3.680033,4032,3024,2021:09:22 11:44:42,0231,Google,Pixel 5a,6, ,dup,2,
1122,/2021-09-22,PXL_20210922_094521156.jpg,3330279,40.410789,-3.680058,4032,3024,2021:09:22 11:45:21,0231,Google,Pixel 5a,1, ,ok,3,
1123,/2021-09-22,PXL_20210922_094628364.jpg,2972682,40.410808,-3.680067,4032,3024,2021:09:22 11:46:28,0231,Google,Pixel 5a,6, ,ok,3,
1124,/2021-09-22,PXL_20210922_100816109.PHOTOSPHERE.jpg,6490743,40.413556,-3.682064,8704,4352,2021:09:22 12:08:16,0,Google,Pixel 5a,0, ,good,4,
1125,/2021-09-22,PXL_20210922_101307433.jpg,4401662,40.413567,-3.682069,4032,3024,2021:09:22 12:13:07,0231,Google,Pixel 5a,6, ,dup,2,
1126,/2021-09-22,PXL_20210922_101312765.jpg,4561064,40.413569,-3.682067,4032,3024,2021:09:22 12:13:12,0231,Google,Pixel 5a,1, ,dup,2,
1127,/2021-09-22,PXL_20210922_101453660.jpg,2520886,40.413575,-3.682053,3264,2448,2021:09:22 12:14:53,0231,Google,Pixel 5a,1, ,good,4,
1128,/2021-09-22,PXL_20210922_101925253.jpg,4096405,40.413919,-3.6819,4032,3024,2021:09:22 12:19:25,0231,Google,Pixel 5a,1, ,dup,2,
1129,/2021-09-22,PXL_20210922_101944824.jpg,4665257,40.413975,-3.681864,4032,3024,2021:09:22 12:19:44,0231,Google,Pixel 5a,1, ,ok,3,
1130,/2021-09-22,PXL_20210922_105137867.PANO.jpg,4623717,40.417019,-3.683081,9330,1760,2021:09:22 12:51:50,0,Google,Pixel 5a,0, ,good,4,
1131,/2021-09-22,PXL_20210922_105214849.PANO.jpg,4864939,40.417019,-3.683089,9430,1628,2021:09:22 12:52:28,0,Google,Pixel 5a,0, ,dup,2,
1132,/2021-09-22,PXL_20210922_105230627.jpg,3665160,40.417061,-3.683089,4032,3024,2021:09:22 12:52:30,0231,Google,Pixel 5a,1, ,dup,2,
1133,/2021-09-22,PXL_20210922_105236312.jpg,3470695,40.41705,-3.683092,4032,3024,2021:09:22 12:52:36,0231,Google,Pixel 5a,1, ,dup,2,
1134,/2021-09-22,PXL_20210922_105250058.jpg,3139895,40.417033,-3.683103,4032,3024,2021:09:22 12:52:50,0231,Google,Pixel 5a,1, ,best,5,
1135,/2021-09-22,PXL_20210922_105446914.jpg,3618648,40.417183,-3.683175,4032,3024,2021:09:22 12:54:46,0231,Google,Pixel 5a,6, ,dup,2,
1136,/2021-09-22,PXL_20210922_105506967.jpg,3722950,40.417161,-3.683256,4032,3024,2021:09:22 12:55:06,0231,Google,Pixel 5a,1, ,dup,2,
1137,/2021-09-22,PXL_20210922_105520619.jpg,3695992,40.417172,-3.683289,4032,3024,2021:09:22 12:55:20,0231,Google,Pixel 5a,6, ,dup,2,
1138,/2021-09-22,PXL_20210922_105524392.jpg,3686794,40.417172,-3.683292,4032,3024,2021:09:22 12:55:24,0231,Google,Pixel 5a,1, ,dup,2,
1139,/2021-09-22,PXL_20210922_105552401.jpg,4077686,40.417167,-3.683281,4032,3024,2021:09:22 12:55:52,0231,Google,Pixel 5a,6, ,dup,2,
1140,/2021-09-22,PXL_20210922_105554541.jpg,4147508,40.417167,-3.683281,4032,3024,2021:09:22 12:55:54,0231,Google,Pixel 5a,6, ,dup,2,
1141,/2021-09-22,PXL_20210922_105600782.jpg,3899869,40.417167,-3.683278,4032,3024,2021:09:22 12:56:00,0231,Google,Pixel 5a,1, ,ok,3,
1142,/2021-09-22,PXL_20210922_105648506.jpg,3487860,40.417172,-3.683303,4032,3024,2021:09:22 12:56:48,0231,Google,Pixel 5a,6, ,dup,2,
1143,/2021-09-22,PXL_20210922_105800547.jpg,3757936,40.417328,-3.683247,4032,3024,2021:09:22 12:58:00,0231,Google,Pixel 5a,6, ,dup,2,
1144,/2021-09-22,PXL_20210922_105834979.jpg,2173789,40.417308,-3.683256,3264,2448,2021:09:22 12:58:34,0231,Google,Pixel 5a,8, ,dup,2,
1145,/2021-09-22,PXL_20210922_105902263.jpg,2141605,40.417294,-3.683267,3264,2448,2021:09:22 12:59:02,0231,Google,Pixel 5a,8, ,dup,2,
1146,/2021-09-22,PXL_20210922_105928149.jpg,2159603,40.417292,-3.683264,3264,2448,2021:09:22 12:59:28,0231,Google,Pixel 5a,8, ,good,4,
1147,/2021-09-22,PXL_20210922_110139336.PANO.jpg,537375,40.417447,-3.683211,1674,2170,2021:09:22 13:01:42,0,Google,Pixel 5a,0, ,ok,3,
1148,/2021-09-22,PXL_20210922_110233241.PANO.jpg,1069103,40.417403,-3.683169,1656,3422,2021:09:22 13:02:38,0,Google,Pixel 5a,0, ,ok,3,
1149,/2021-09-22,PXL_20210922_110328819.PANO.jpg,663604,40.417469,-3.683211,1659,2168,2021:09:22 13:03:32,0,Google,Pixel 5a,0, ,ok,3,
1150,/2021-09-22,PXL_20210922_110425422.PANO.jpg,2256620,40.417444,-3.683189,3402,1657,2021:09:22 13:04:29,0,Google,Pixel 5a,0, ,ok,3,
1151,/2021-09-22,PXL_20210922_110501775.jpg,3739633,40.41735,-3.683275,4032,3024,2021:09:22 13:05:01,0231,Google,Pixel 5a,1, ,dup,2,
1152,/2021-09-22,PXL_20210922_110512382.jpg,3831018,40.417333,-3.683278,4032,3024,2021:09:22 13:05:12,0231,Google,Pixel 5a,1, ,dup,2,
1153,/2021-09-22,PXL_20210922_114109060.jpg,4983864,40.418864,-3.689006,4032,3024,2021:09:22 13:41:09,0231,Google,Pixel 5a,6, ,ok,3,
1154,/2021-09-22,PXL_20210922_114111854.jpg,2765804,40.418861,-3.689011,4032,3024,2021:09:22 13:41:11,0231,Google,Pixel 5a,6, ,ok,3,
1155,/2021-09-22,PXL_20210922_171009380.jpg,4313554,40.418031,-3.711725,4032,3024,2021:09:22 19:10:09,0231,Google,Pixel 5a,1, ,dup,2,
1156,/2021-09-22,PXL_20210922_171211338.jpg,2912457,40.418036,-3.711542,4032,3024,2021:09:22 19:12:11,0231,Google,Pixel 5a,6, ,ok,3,
1157,/2021-09-22,PXL_20210922_173108047.PANO.jpg,2438756,40.415331,-3.711008,4270,1641,2021:09:22 19:31:12,0,Google,Pixel 5a,0, ,dup,2,
1158,/2021-09-22,PXL_20210922_173124663.PANO.jpg,2595948,40.415331,-3.711008,4716,1651,2021:09:22 19:31:29,0,Google,Pixel 5a,0, ,good,4,
1159,/2021-09-22,PXL_20210922_173147549.jpg,3662018,40.415414,-3.710406,4032,3024,2021:09:22 19:31:47,0231,Google,Pixel 5a,6, ,dup,2,
