file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target
1079,/2025-04-23_la,PXL_20250423_165455478.jpg,3387891,33.978436,-118.467992,4080,3072,2025:04:23 09:54:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.128,2025-04-23_la/PXL_20250423_165432358.jpg,F
1080,/2025-04-23_la,PXL_20250423_165458767.jpg,3941600,33.978436,-118.467992,4080,3072,2025:04:23 09:54:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.632,2025-04-23_la/PXL_20250423_165432358.jpg,F
1081,/2025-04-23_la,PXL_20250423_165904986.jpg,2566201,33.977864,-118.469003,4080,3072,2025:04:23 09:59:04,0232,Google,Pixel 8 Pro,1, ,good,4,,4.787,,T
1082,/2025-04-23_la,PXL_20250423_165906001.jpg,2716253,33.977864,-118.469003,4080,3072,2025:04:23 09:59:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.470,2025-04-23_la/PXL_20250423_165904986.jpg,F
1083,/2025-04-23_la,PXL_20250423_165952519.jpg,2798100,33.977864,-118.469003,4080,3072,2025:04:23 09:59:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.535,2025-04-23_la/PXL_20250423_165904986.jpg,F
1084,/2025-04-23_la,PXL_20250423_165953384.jpg,2934500,33.977864,-118.469003,4080,3072,2025:04:23 09:59:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.447,2025-04-23_la/PXL_20250423_165904986.jpg,F
1085,/2025-04-23_la,PXL_20250423_170635090.jpg,3401259,33.976975,-118.470653,4080,3072,2025:04:23 10:06:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.734,2025-04-23_la/PXL_20250423_184312471.jpg,F
1086,/2025-04-23_la,PXL_20250423_170645076.jpg,3465627,33.976975,-118.470653,3072,4080,2025:04:23 10:06:45,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.712,,F
1087,/2025-04-23_la,PXL_20250423_170734021.PANO.jpg,3225737,33.976789,-118.470658,8820,1607,2025:04:23 10:07:42,0,Google,Pixel 8 Pro,0, ,dup,2,,4.582,2025-04-23_la/PXL_20250423_185011923.jpg,F
1088,/2025-04-23_la,PXL_20250423_170853013.jpg,2303467,33.976761,-118.470708,3648,2736,2025:04:23 10:08:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.160,2025-04-23_la/PXL_20250423_192404610.jpg,F
1089,/2025-04-23_la,PXL_20250423_170858257.jpg,2202870,33.976761,-118.470708,3648,2736,2025:04:23 10:08:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.082,2025-04-23_la/PXL_20250423_192404610.jpg,F
1090,/2025-04-23_la,PXL_20250423_171616958.jpg,3015000,33.977928,-118.468858,4080,3072,2025:04:23 10:16:16,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.583,,T
1091,/2025-04-23_la,PXL_20250423_172746735.jpg,3615878,33.979436,-118.466092,4080,3072,2025:04:23 10:27:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.206,2025-04-23_la/PXL_20250423_184312471.jpg,F
1092,/2025-04-23_la,PXL_20250423_172904875.jpg,3420738,33.979561,-118.465931,3072,4080,2025:04:23 10:29:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.862,2025-04-23_la/PXL_20250423_184312471.jpg,F
1093,/2025-04-23_la,PXL_20250423_183001271.jpg,3504901,33.980392,-118.464842,3072,4080,2025:04:23 11:30:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.688,2025-04-23_la/PXL_20250423_184312471.jpg,F
1094,/2025-04-23_la,PXL_20250423_183005106.jpg,4212608,33.980392,-118.464842,4080,3072,2025:04:23 11:30:05,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.853,2025-04-23_la/PXL_20250423_184312471.jpg,F
1095,/2025-04-23_la,PXL_20250423_183301324.jpg,3446109,33.980931,-118.465572,4080,3072,2025:04:23 11:33:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.948,2025-04-23_la/PXL_20250423_184312471.jpg,F
1096,/2025-04-23_la,PXL_20250423_183513204.jpg,4115262,33.981803,-118.466397,3072,4080,2025:04:23 11:35:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.317,2025-04-23_la/PXL_20250423_184312471.jpg,F
1097,/2025-04-23_la,PXL_20250423_183717815.jpg,3221390,33.982256,-118.466769,4080,3072,2025:04:23 11:37:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.098,2025-04-23_la/PXL_20250423_184312471.jpg,F
