file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim
1089,/2025-11-28,PXL_20251128_070109997.jpg,4213446,14.598525,120.981767,4080,3072,2025:11:28 15:01:09,232,Google,Pixel 8 Pro,1, ,good,4,,4.716,,F,-1
1090,/2025-11-28,PXL_20251128_070448727.jpg,4101302,14.598525,120.981764,4080,3072,2025:11:28 15:04:48,232,Google,Pixel 8 Pro,1, ,dup,2,,4.400,2025-11-28/PXL_20251128_071851755.jpg,F,0.845973
1091,/2025-11-28,PXL_20251128_070452344.jpg,4821599,14.598525,120.981764,4080,3072,2025:11:28 15:04:52,232,Google,Pixel 8 Pro,1, ,dup,2,,4.540,2025-11-28/PXL_20251128_071851755.jpg,F,0.816439
1092,/2025-11-28,PXL_20251128_070556390.jpg,3818381,14.598272,120.982711,3072,4080,2025:11:28 15:05:56,232,Google,Pixel 8 Pro,1, ,best,5,,4.724,,T,-1
1093,/2025-11-28,PXL_20251128_070558184.jpg,3848024,14.598272,120.982711,3072,4080,2025:11:28 15:05:58,232,Google,Pixel 8 Pro,1, ,dup,2,,4.484,2025-11-28/PXL_20251128_070556390.jpg,F,0.974870
1094,/2025-11-28,PXL_20251128_071429272.jpg,3455102,14.598169,120.983131,4080,3072,2025:11:28 15:14:29,232,Google,Pixel 8 Pro,1, ,dup,2,,4.090,2025-11-28/PXL_20251128_071431413.jpg,F,0.958271
1095,/2025-11-28,PXL_20251128_071431413.jpg,3530473,14.598169,120.983131,4080,3072,2025:11:28 15:14:31,232,Google,Pixel 8 Pro,1, ,ok,3,,4.352,,T,-1
1096,/2025-11-28,PXL_20251128_071800941.jpg,3005678,14.598583,120.983331,3072,4080,2025:11:28 15:18:00,232,Google,Pixel 8 Pro,1, ,dup,2,,4.163,2025-11-28/PXL_20251128_071431413.jpg,F,0.841031
1097,/2025-11-28,PXL_20251128_071831310.jpg,3496638,14.598583,120.983331,3072,4080,2025:11:28 15:18:31,232,Google,Pixel 8 Pro,1, ,dup,2,,4.168,2025-11-28/PXL_20251128_071431413.jpg,F,0.834019
1098,/2025-11-28,PXL_20251128_071846259.jpg,4872169,14.598583,120.983331,4080,3072,2025:11:28 15:18:46,232,Google,Pixel 8 Pro,1, ,dup,2,,4.752,2025-11-28/PXL_20251128_071851755.jpg,F,0.879562
1099,/2025-11-28,PXL_20251128_071851755.jpg,5104092,14.598583,120.983331,4080,3072,2025:11:28 15:18:51,232,Google,Pixel 8 Pro,1, ,good,4,,4.876,,T,-1
1100,/2025-11-28,PXL_20251128_072405568.jpg,3246936,14.598786,120.982761,3072,4080,2025:11:28 15:24:05,232,Google,Pixel 8 Pro,1, ,bad,1,,3.697,,F,-1
1101,/2025-11-28,PXL_20251128_072410179.jpg,3174032,14.598786,120.982761,4080,3072,2025:11:28 15:24:10,232,Google,Pixel 8 Pro,1, ,dup,2,,4.020,2025-11-28/PXL_20251128_063316062.jpg,F,0.802791
1102,/2025-11-28,PXL_20251128_072739809.jpg,2831994,14.598792,120.982758,4080,3072,2025:11:28 15:27:39,232,Google,Pixel 8 Pro,1, ,good,4,,4.593,2025-11-28/PXL_20251128_072742345.jpg,F,0.942528
1103,/2025-11-28,PXL_20251128_072742345.jpg,3015147,14.598792,120.982758,4080,3072,2025:11:28 15:27:42,232,Google,Pixel 8 Pro,1, ,ok,3,,4.674,,T,-1
1104,/2025-11-29,PXL_20251129_005839365.jpg,4036364,14.559467,121.054347,3072,4080,2025:11:29 08:58:39,232,Google,Pixel 8 Pro,1, ,dup,2,,4.269,2025-11-29/PXL_20251129_005848477.jpg,F,0.910429
1105,/2025-11-29,PXL_20251129_005848477.jpg,3284412,14.559467,121.054347,3072,4080,2025:11:29 08:58:48,232,Google,Pixel 8 Pro,1, ,ok,3,,4.535,,T,-1
1106,/2025-11-29,PXL_20251129_005856901.jpg,3571444,14.559467,121.054347,3072,4080,2025:11:29 08:58:56,232,Google,Pixel 8 Pro,1, ,dup,2,,4.496,2025-11-29/PXL_20251129_005848477.jpg,F,0.857192
1107,/2025-11-29,PXL_20251129_005909503.jpg,4497207,14.559467,121.054347,4080,3072,2025:11:29 08:59:09,232,Google,Pixel 8 Pro,1, ,ok,3,,4.309,,T,-1
1108,/2025-11-29,PXL_20251129_005913832.jpg,4262031,14.559467,121.054347,3072,4080,2025:11:29 08:59:13,232,Google,Pixel 8 Pro,1, ,dup,2,,4.303,2025-11-29/PXL_20251129_005909503.jpg,F,0.911005
1109,/2025-11-29,PXL_20251129_005919863.jpg,3829844,14.559467,121.054347,3072,4080,2025:11:29 08:59:19,232,Google,Pixel 8 Pro,1, ,ok,3,,4.245,,F,-1
1110,/2025-11-29,PXL_20251129_021429022.jpg,4997910,14.580714,120.988144,3072,4080,2025:11:29 10:14:29,232,Google,Pixel 8 Pro,1, ,ok,3,,4.499,,T,-1
1111,/2025-11-29,PXL_20251129_021441408.PORTRAIT.ORIGINAL.jpg,4659192,14.580714,120.988144,4080,3072,2025:11:29 10:14:41,232,Google,Pixel 8 Pro,1, ,dup,2,,4.207,2025-11-29/PXL_20251129_021429022.jpg,F,0.877438
1112,/2025-11-29,PXL_20251129_021512992.jpg,4229294,14.581011,120.988556,4080,3072,2025:11:29 10:15:12,232,Google,Pixel 8 Pro,1, ,ok,3,,4.185,,F,-1
1113,/2025-11-29,PXL_20251129_021544085.jpg,4320458,14.581011,120.988556,4080,3072,2025:11:29 10:15:44,232,Google,Pixel 8 Pro,1, ,ok,3,,4.112,,F,-1
1114,/2025-11-29,PXL_20251129_021625749.jpg,4126226,14.58095,120.988644,4080,3072,2025:11:29 10:16:25,232,Google,Pixel 8 Pro,1, ,dup,2,,4.656,2025-11-29/PXL_20251129_021656466.jpg,F,0.889253
1115,/2025-11-29,PXL_20251129_021656466.jpg,5803444,14.58095,120.988644,4080,3072,2025:11:29 10:16:56,232,Google,Pixel 8 Pro,1, ,ok,3,,4.871,,T,-1
